"mes_dia","media_notificacoes_dia","data","real","predito","regiao","r2","mae","mape","msd","mse","rmse","ano_inicio","ano_fim","chave"
"5-18",41,"2019-05-18",58,42,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-19",42,"2019-05-19",58,40,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-20",44,"2019-05-20",59,44,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-21",43,"2019-05-21",59,41,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-22",44,"2019-05-22",56,39,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-23",42,"2019-05-23",57,41,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-24",42,"2019-05-24",58,42,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-25",43,"2019-05-25",58,42,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-26",44,"2019-05-26",60,43,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-27",41,"2019-05-27",58,48,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-28",43,"2019-05-28",58,44,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-29",43,"2019-05-29",60,46,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-30",44,"2019-05-30",61,46,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"5-31",46,"2019-05-31",60,43,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-1",45,"2019-06-01",62,42,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-2",44,"2019-06-02",59,39,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-3",45,"2019-06-03",61,41,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-4",45,"2019-06-04",61,42,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-5",42,"2019-06-05",60,44,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-6",41,"2019-06-06",61,47,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-7",39,"2019-06-07",62,46,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-8",37,"2019-06-08",61,48,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-9",40,"2019-06-09",66,50,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-10",44,"2019-06-10",67,53,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-11",46,"2019-06-11",66,47,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-12",47,"2019-06-12",67,47,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-13",47,"2019-06-13",66,53,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-14",49,"2019-06-14",66,54,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-15",52,"2019-06-15",64,57,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-16",52,"2019-06-16",60,54,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-17",49,"2019-06-17",57,59,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-18",52,"2019-06-18",59,60,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-19",53,"2019-06-19",56,59,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-20",59,"2019-06-20",57,63,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-21",59,"2019-06-21",58,61,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-22",59,"2019-06-22",55,62,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-23",63,"2019-06-23",54,63,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-24",64,"2019-06-24",53,63,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-25",64,"2019-06-25",52,63,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-26",66,"2019-06-26",52,67,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-27",63,"2019-06-27",50,65,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-28",67,"2019-06-28",47,68,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-29",65,"2019-06-29",46,65,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"6-30",65,"2019-06-30",46,66,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-1",68,"2019-07-01",49,68,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-2",66,"2019-07-02",48,64,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-3",67,"2019-07-03",45,64,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-4",68,"2019-07-04",45,62,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-5",66,"2019-07-05",44,61,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-6",68,"2019-07-06",44,61,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-7",67,"2019-07-07",43,58,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-8",63,"2019-07-08",41,57,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-9",61,"2019-07-09",41,59,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-10",60,"2019-07-10",45,60,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-11",60,"2019-07-11",44,59,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-12",58,"2019-07-12",49,57,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-13",56,"2019-07-13",49,57,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-14",58,"2019-07-14",50,57,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-15",59,"2019-07-15",49,60,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-16",60,"2019-07-16",47,55,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-17",58,"2019-07-17",44,51,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-18",57,"2019-07-18",44,51,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-19",57,"2019-07-19",40,49,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-20",61,"2019-07-20",42,49,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-21",56,"2019-07-21",41,43,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-22",52,"2019-07-22",41,42,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-23",50,"2019-07-23",42,41,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-24",49,"2019-07-24",42,37,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-25",48,"2019-07-25",41,38,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-26",47,"2019-07-26",38,37,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-27",41,"2019-07-27",37,41,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-28",41,"2019-07-28",34,40,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-29",39,"2019-07-29",34,42,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-30",38,"2019-07-30",30,41,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"7-31",39,"2019-07-31",30,39,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-1",39,"2019-08-01",33,40,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-2",39,"2019-08-02",34,37,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-3",39,"2019-08-03",33,37,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-4",39,"2019-08-04",33,36,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-5",40,"2019-08-05",32,37,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-6",39,"2019-08-06",32,34,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-7",38,"2019-08-07",33,35,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-8",36,"2019-08-08",31,36,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-9",35,"2019-08-09",30,35,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-10",35,"2019-08-10",32,36,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-11",33,"2019-08-11",33,33,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-12",34,"2019-08-12",35,36,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-13",35,"2019-08-13",37,36,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-14",35,"2019-08-14",36,34,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-15",35,"2019-08-15",37,36,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-16",34,"2019-08-16",38,36,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-17",35,"2019-08-17",37,37,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-18",37,"2019-08-18",37,36,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-19",36,"2019-08-19",37,34,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-20",36,"2019-08-20",38,33,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-21",36,"2019-08-21",36,31,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-22",36,"2019-08-22",35,31,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-23",37,"2019-08-23",32,31,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-24",35,"2019-08-24",34,29,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-25",35,"2019-08-25",35,29,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-26",34,"2019-08-26",36,27,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-27",32,"2019-08-27",34,32,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-28",32,"2019-08-28",34,30,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-29",30,"2019-08-29",33,28,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-30",29,"2019-08-30",35,28,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"8-31",29,"2019-08-31",32,26,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-1",30,"2019-09-01",32,30,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-2",31,"2019-09-02",32,29,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-3",28,"2019-09-03",31,26,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-4",26,"2019-09-04",33,29,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-5",26,"2019-09-05",35,30,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-6",27,"2019-09-06",34,31,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-7",29,"2019-09-07",34,30,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-8",27,"2019-09-08",32,27,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-9",26,"2019-09-09",34,26,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-10",29,"2019-09-10",36,27,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-11",29,"2019-09-11",34,24,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-12",30,"2019-09-12",32,24,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-13",28,"2019-09-13",33,23,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-14",26,"2019-09-14",33,23,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-15",26,"2019-09-15",33,21,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-16",25,"2019-09-16",29,19,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-17",24,"2019-09-17",27,19,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-18",23,"2019-09-18",26,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-19",23,"2019-09-19",29,19,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-20",22,"2019-09-20",28,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-21",22,"2019-09-21",27,15,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-22",19,"2019-09-22",26,16,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-23",19,"2019-09-23",27,15,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-24",19,"2019-09-24",28,15,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-25",19,"2019-09-25",28,13,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-26",17,"2019-09-26",26,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-27",17,"2019-09-27",26,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-28",16,"2019-09-28",26,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-29",16,"2019-09-29",27,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"9-30",16,"2019-09-30",28,16,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-1",16,"2019-10-01",29,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-2",16,"2019-10-02",29,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-3",17,"2019-10-03",28,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-4",16,"2019-10-04",28,16,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-5",17,"2019-10-05",28,15,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-6",17,"2019-10-06",28,16,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-7",17,"2019-10-07",25,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-8",17,"2019-10-08",22,15,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-9",16,"2019-10-09",22,16,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-10",15,"2019-10-10",22,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-11",15,"2019-10-11",21,16,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-12",16,"2019-10-12",21,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-13",16,"2019-10-13",21,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-14",16,"2019-10-14",23,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-15",17,"2019-10-15",24,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-16",17,"2019-10-16",24,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-17",19,"2019-10-17",23,20,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-18",19,"2019-10-18",22,19,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-19",19,"2019-10-19",22,18,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-20",20,"2019-10-20",23,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-21",20,"2019-10-21",21,19,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-22",21,"2019-10-22",21,17,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-23",21,"2019-10-23",21,15,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-24",20,"2019-10-24",19,16,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-25",19,"2019-10-25",21,15,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
"10-26",20,"2019-10-26",21,16,"sul",0.7867236121197478,43.20400000000002,1.331449603729415,43.20400000000002,2223.7800000000007,47.15697191296321,2013,2019,"sul2019"
