"DT_SIN_PRI","regiao","temperatura_media","temperatura_media_min","temperatura_media_max","temperatura_amplitude"
"2019-11-27","sul",20.125145572944714,12.899999999999999,27.73333333333333,14.833333333333332
"2019-11-28","sul",19.952231787531744,8.766666666666666,32.4,23.633333333333333
"2019-11-29","sul",21.17770501609742,8.4,34.1,25.700000000000003
"2019-11-30","sul",23.381171869093475,12.9,35.166666666666664,22.266666666666666
"2019-12-01","sul",22.373393127530566,9.566666666666666,31.46666666666666,21.899999999999995
"2019-12-02","sul",19.83859056828522,8.266666666666666,31.9,23.633333333333333
"2019-12-03","sul",19.712987662031082,8.966666666666665,33.93333333333333,24.966666666666665
"2019-12-04","sul",20.555128515621696,11.366666666666665,32.2,20.833333333333336
"2019-12-05","sul",20.657177764569575,13.1,29.9,16.799999999999997
"2019-12-06","sul",20.19371171593001,8.166666666666666,32.33333333333333,24.166666666666664
"2019-12-07","sul",20.91668431409308,7.7333333333333325,33.93333333333334,26.200000000000003
"2019-12-08","sul",21.37682678179911,9.399999999999999,33.4,24
"2019-12-09","sul",21.180318969396957,11.333333333333332,31.299999999999997,19.966666666666665
"2019-12-10","sul",23.085699239075268,12.6,36,23.4
"2019-12-11","sul",23.584451329127244,13.633333333333333,33.733333333333334,20.1
"2019-12-12","sul",23.10637722649525,13.699999999999998,35.3,21.6
"2019-12-13","sul",22.110248398909334,11.166666666666666,31.833333333333332,20.666666666666664
"2019-12-14","sul",21.794258983275384,11.799999999999997,32.633333333333326,20.83333333333333
"2019-12-15","sul",22.754872677299172,15.033333333333331,32.83333333333333,17.799999999999997
"2019-12-16","sul",20.525401853048905,14.4,28.266666666666666,13.866666666666665
"2019-12-17","sul",19.855064766040307,11.499999999999998,27.499999999999996,15.999999999999998
"2019-12-18","sul",19.987362473219413,10.066666666666666,29.366666666666667,19.3
"2019-12-19","sul",21.42633135494453,10.6,31.33333333333333,20.733333333333327
"2019-12-20","sul",23.122601659946792,13.866666666666665,32.833333333333336,18.96666666666667
"2019-12-21","sul",21.77145489476694,15.133333333333333,34.33333333333333,19.199999999999996
"2019-12-22","sul",20.589155978430618,11.466666666666665,31.666666666666664,20.2
"2019-12-23","sul",20.6545137441619,9,31.13333333333333,22.13333333333333
"2019-12-24","sul",22.107922252116182,9.2,32.86666666666667,23.666666666666668
"2019-12-25","sul",24.559864009145322,13,36.46666666666667,23.46666666666667
"2019-12-26","sul",25.509902836012706,13.899999999999999,36.833333333333336,22.933333333333337
"2019-12-27","sul",25.875224587130006,15.166666666666666,36.13333333333334,20.966666666666676
"2019-12-28","sul",25.60245998657217,13.333333333333332,36.16666666666666,22.833333333333325
"2019-12-29","sul",25.919581041404367,14.999999999999998,37.33333333333333,22.33333333333333
"2019-12-30","sul",25.621256812112083,15.266666666666667,37.233333333333334,21.96666666666667
"2019-12-31","sul",25.316592601502542,14.966666666666667,37.93333333333333,22.96666666666666
"2020-01-01","sul",24.23333812704287,16.333333333333332,35.766666666666666,19.433333333333334
"2020-01-02","sul",22.836737454033916,14.266666666666666,30.833333333333332,16.566666666666666
"2020-01-03","sul",21.60366713858295,12.23333333333333,30.599999999999998,18.366666666666667
"2020-01-04","sul",21.72713081083051,12.7,31.4,18.7
"2020-01-05","sul",22.36319891203813,12.333333333333332,33.166666666666664,20.833333333333332
"2020-01-06","sul",24.106452153768693,13.333333333333332,35.766666666666666,22.433333333333334
"2020-01-07","sul",23.383234516783872,14.266666666666666,35.266666666666666,21
"2020-01-08","sul",23.865842100980274,14.699999999999998,34,19.300000000000004
"2020-01-09","sul",25.215268147257824,16.333333333333332,36.3,19.966666666666665
"2020-01-10","sul",24.856521335730264,17.266666666666666,35.766666666666666,18.5
"2020-01-11","sul",23.964548837589238,16.43333333333333,33.633333333333326,17.199999999999996
"2020-01-12","sul",24.503819394081262,14.866666666666665,33.66666666666667,18.800000000000004
"2020-01-13","sul",23.754307631826023,13.399999999999999,33.3,19.9
"2020-01-14","sul",23.361824204267048,12.799999999999999,33.7,20.900000000000006
"2020-01-15","sul",24.563581940645626,14.366666666666665,36.633333333333326,22.26666666666666
"2020-01-16","sul",22.700977559977325,11.8,31.566666666666663,19.766666666666662
"2020-01-17","sul",19.828243865724687,9.299999999999999,28.866666666666664,19.566666666666663
"2020-01-18","sul",21.051983977172736,10.666666666666666,31.2,20.53333333333333
"2020-01-19","sul",23.08943550407256,11.9,33.666666666666664,21.766666666666666
"2020-01-20","sul",24.06260339570278,12.933333333333334,33.9,20.966666666666665
"2020-01-21","sul",22.955144907827542,14.133333333333333,31.5,17.366666666666667
"2020-01-22","sul",20.52250139087164,11.999999999999998,28.133333333333333,16.133333333333333
"2020-01-23","sul",20.077385202947305,11.7,27.366666666666667,15.666666666666668
"2020-01-24","sul",21.171824328087787,11.233333333333334,30.433333333333334,19.2
"2020-01-25","sul",22.26817499793819,9.566666666666666,33.099999999999994,23.533333333333328
"2020-01-26","sul",23.90474429834509,11.066666666666666,35.1,24.033333333333335
"2020-01-27","sul",24.515935538632903,13.100000000000001,34.666666666666664,21.566666666666663
"2020-01-28","sul",23.478276492563992,13.633333333333333,33.3,19.666666666666664
"2020-01-29","sul",22.53766104382662,14.366666666666665,31.099999999999998,16.733333333333334
"2020-01-30","sul",22.380729497355322,16,31.866666666666667,15.866666666666667
"2020-01-31","sul",22.970989067272264,15.266666666666666,32.96666666666667,17.700000000000003
"2020-02-01","sul",23.055253887646543,12.466666666666665,33.06666666666666,20.599999999999998
"2020-02-02","sul",22.56980484090068,13.666666666666664,30.73333333333333,17.066666666666666
"2020-02-03","sul",22.56199012024217,13.666666666666664,31.833333333333332,18.166666666666668
"2020-02-04","sul",22.67862550734141,13.033333333333331,32.3,19.266666666666666
"2020-02-05","sul",23.605478897404982,14.833333333333332,32.86666666666667,18.033333333333335
"2020-02-06","sul",24.292999120715326,15.166666666666664,34.53333333333334,19.366666666666674
"2020-02-07","sul",24.20476019506778,16.066666666666663,33.766666666666666,17.700000000000003
"2020-02-08","sul",24.493211074698493,16.266666666666666,34.2,17.933333333333337
"2020-02-09","sul",23.531442879165127,13.299999999999997,33.2,19.900000000000006
"2020-02-10","sul",20.886247760016328,10.566666666666666,29.999999999999996,19.43333333333333
"2020-02-11","sul",20.644698301817613,10.133333333333335,30.266666666666666,20.133333333333333
"2020-02-12","sul",21.200494584418653,10.7,31.766666666666666,21.066666666666666
"2020-02-13","sul",22.197291300894715,10.1,32.96666666666666,22.86666666666666
"2020-02-14","sul",22.605698806459515,11.533333333333333,31.46666666666666,19.93333333333333
"2020-02-15","sul",23.742868155236597,14.7,34.46666666666667,19.76666666666667
"2020-02-16","sul",24.507881055118418,15.5,35.89999999999999,20.39999999999999
"2020-02-17","sul",25.354771551064957,16.566666666666666,36.7,20.133333333333336
"2020-02-18","sul",25.031742016941962,16.599999999999998,36.43333333333333,19.833333333333332
"2020-02-19","sul",23.807854680823613,14.333333333333332,33.5,19.166666666666668
"2020-02-20","sul",23.89698609222456,13.699999999999998,34.733333333333334,21.03333333333334
"2020-02-21","sul",21.233381573801598,10.266666666666667,30.266666666666666,20
"2020-02-22","sul",18.103034903550146,5.7333333333333325,28.933333333333334,23.200000000000003
"2020-02-23","sul",19.272853289687003,7.699999999999999,29.933333333333334,22.233333333333334
"2020-02-24","sul",21.87762696176312,10.7,33.46666666666666,22.766666666666662
"2020-02-25","sul",22.44712464608958,14.966666666666665,32.06666666666666,17.099999999999998
"2020-02-26","sul",20.539168839184892,10.933333333333334,28.266666666666666,17.333333333333332
"2020-02-27","sul",19.00146716691392,7.133333333333333,29.333333333333332,22.2
"2020-02-28","sul",20.241701792568016,8.166666666666666,30.866666666666667,22.700000000000003
"2020-02-29","sul",21.335818630137958,9.933333333333334,32.3,22.366666666666664
"2020-03-01","sul",21.122550219469858,9.799999999999999,31.299999999999997,21.5
"2020-03-02","sul",20.697830544371428,10.899999999999999,30.533333333333335,19.633333333333336
"2020-03-03","sul",20.525218386266694,10.2,30.733333333333327,20.533333333333328
"2020-03-04","sul",21.110524621978442,10.099999999999998,31.799999999999997,21.7
"2020-03-05","sul",21.27663623245723,10.266666666666666,31.766666666666666,21.5
"2020-03-06","sul",21.314261284531927,9.533333333333331,31.999999999999996,22.466666666666665
"2020-03-07","sul",21.79581847681787,11.2,32.3,21.099999999999998
"2020-03-08","sul",22.441312039603307,11.399999999999999,33.9,22.5
"2020-03-09","sul",23.622922863204302,12.200000000000001,35.199999999999996,22.999999999999993
"2020-03-10","sul",23.77072622974964,11.933333333333334,35.43333333333333,23.499999999999996
"2020-03-11","sul",23.760048072552852,11.133333333333333,35.39999999999999,24.26666666666666
"2020-03-12","sul",25.105017892865362,12.266666666666666,37.266666666666666,25
"2020-03-13","sul",25.746041979764996,13.799999999999999,37.53333333333333,23.733333333333334
"2020-03-14","sul",25.493353122306342,12.933333333333334,37.53333333333333,24.599999999999998
"2020-03-15","sul",24.835485669187282,12.666666666666666,35.43333333333333,22.766666666666666
"2020-03-16","sul",23.61434545437435,13.266666666666666,34,20.733333333333334
"2020-03-17","sul",23.543712078428122,13.899999999999999,34.900000000000006,21.000000000000007
"2020-03-18","sul",22.70275422450536,15.333333333333332,31.1,15.76666666666667
"2020-03-19","sul",22.606021093095727,14.899999999999999,32.5,17.6
"2020-03-20","sul",21.07869809266283,10.466666666666665,30.266666666666662,19.799999999999997
"2020-03-21","sul",20.6052367914622,8.7,30.93333333333333,22.23333333333333
"2020-03-22","sul",21.85134032612955,11.066666666666666,31.799999999999994,20.733333333333327
"2020-03-23","sul",21.925169160625515,11.233333333333333,31.766666666666666,20.53333333333333
"2020-03-24","sul",21.515543232546392,9.299999999999999,31.23333333333333,21.93333333333333
"2020-03-25","sul",21.499088425390735,8.933333333333332,32.4,23.46666666666667
"2020-03-26","sul",21.67109992380412,9.433333333333334,32.266666666666666,22.833333333333332
"2020-03-27","sul",21.931885802741427,10.666666666666664,32.300000000000004,21.63333333333334
"2020-03-28","sul",22.3714966634315,10.533333333333331,32.96666666666667,22.433333333333337
"2020-03-29","sul",22.318516341880077,13.966666666666667,31.499999999999996,17.53333333333333
"2020-03-30","sul",23.033277514323665,13.133333333333333,32.83333333333333,19.699999999999996
"2020-03-31","sul",23.566274218862745,14.066666666666666,33.43333333333334,19.36666666666667
"2020-04-01","sul",23.560045705873705,13.666666666666664,33.33333333333333,19.666666666666664
"2020-04-02","sul",22.653548131645472,14.066666666666666,31.933333333333334,17.866666666666667
"2020-04-03","sul",18.154743510599026,6,28.799999999999997,22.799999999999997
"2020-04-04","sul",17.336683350199525,5.866666666666666,29.06666666666667,23.200000000000003
"2020-04-05","sul",19.80112432358306,6.133333333333333,31.53333333333333,25.4
"2020-04-06","sul",20.20400443564069,11.766666666666666,31.13333333333333,19.366666666666664
"2020-04-07","sul",17.66366739206916,7.466666666666667,26.666666666666664,19.199999999999996
"2020-04-08","sul",15.575715804663167,3.566666666666667,27.4,23.833333333333332
"2020-04-09","sul",15.593269624713201,1.7999999999999998,26.699999999999996,24.899999999999995
"2020-04-10","sul",15.947470298266017,3.2,26.766666666666666,23.566666666666666
"2020-04-11","sul",16.754260600600688,4.833333333333333,27.766666666666662,22.93333333333333
"2020-04-12","sul",17.935351464946386,6.1,28.7,22.6
"2020-04-13","sul",19.469671693624857,7.933333333333334,30.73333333333333,22.799999999999997
"2020-04-14","sul",17.503005647435614,8.266666666666666,28.166666666666664,19.9
"2020-04-15","sul",14.310964543906874,2.1,27.2,25.099999999999998
"2020-04-16","sul",14.533320902639634,0.8,26.9,26.099999999999998
"2020-04-17","sul",15.826376661212262,2.5,26.966666666666665,24.466666666666665
"2020-04-18","sul",17.20208322248983,6.266666666666666,27.4,21.133333333333333
